,_id,company,url,model_number,model_name,color,resolution_type,operating_system,processor,storage,ram,primary_camera,secondary_camera,battery_size,width,height,depth,weight,ist_date_time,utc_time_stamp,rating,price,display_size.cm,display_size.inch,other.In The Box,other.Browse Type,other.SIM Type,other.Hybrid Sim Slot,other.Touchscreen,other.OTG Compatible,other.Quick Charging,other.Sound Enhancements,other.SAR Value,other.Resolution,other.GPU,other.Other Display Features,other.Processor Core,other.Primary Clock Speed,other.Secondary Clock Speed,other.Operating Frequency,other.Expandable Storage,other.Supported Memory Card Type,other.Memory Card Slot Type,other.Primary Camera Available,other.Primary Camera Features,other.Secondary Camera Available,other.Secondary Camera Features,other.Flash,other.Dual Camera Lens,other.Network Type,other.Supported Networks,other.Internet Connectivity,other.Bluetooth Support,other.Bluetooth Version,other.Wi-Fi,other.Wi-Fi Version,other.Wi-Fi Hotspot,other.USB Connectivity,other.Audio Jack,other.Map Support,other.GPS Support,other.Smartphone,other.SIM Size,other.User Interface,other.Removable Battery,other.Graphics PPI,other.Sensors,other.Other Features,other.FM Radio,other.Battery Type,other.Warranty Summary,feature_rating.Camera,feature_rating.Battery,feature_rating.Display,feature_rating.Value for Money,other.Display Type,other.Display Colors,other.3G,other.GPS Type,other.Micro USB Port,other.Infrared,other.HD Recording,other.Full HD Recording,other.Call Wait/Hold,other.Conference Call,other.Video Call Support,other.Phone Book,other.Speaker Phone,other.USB Tethering,other.Touchscreen Type,other.Keypad Type,other.Social Networking Phone,other.SMS,other.Keypad,other.Voice Input,other.Predictive Text Input,other.Dual Battery,other.Warranty Service Type,other.Frame Rate,other.Call Divert,other.GPRS Features,other.HD Game Support,other.Video Recording,other.Call Timer,other.Speed Dialing,other.NFC,other.Mobile Tracker,other.Instant Message,other.Business Phone,other.MMS,other.Audio Formats,other.Video Formats,other.Domestic Warranty,other.Additional Content,other.Call Log Memory,other.Video Recording Resolution,other.Hands Free,other.GPRS,other.WAP,other.Pre-installed Browser,other.Mini USB Version,other.DLNA Support,other.SIM Access,other.Upgradable Operating System,other.Series,other.Important Apps,other.Music Player,other.Micro USB Version,other.Browser,other.Tertiary Clock Speed,other.Image Editor,other.Logs,other.3G Speed,other.EDGE,other.Supported Languages,other.Digital Zoom,other.Covered in Warranty,other.Not Covered in Warranty,other.Optical Zoom,other.Call Records,other.Mini USB Port,other.Mini HDMI Port,other.FM Radio Recording,other.Ringtones Format,other.Talk Time,other.Phone Book Memory,other.SMS Memory,other.TV Out,other.Games,other.Total Memory,other.Hot SWAP Support,other.Java Application,other.JAVA Support,other.User Memory,feature_rating.Performance,other.WAP Version,other.International Warranty,other.EDGE Features,other.Buyback Guarantee Available
124,5f340276dc5a4939850ac22e,Samsung,https://www.flipkart.com/samsung-guru-music-2/p/itme9tgwmffh64cy?pid=MOBE9TGVE7ZBRAEN&lid=LSTMOBE9TGVE7ZBRAENWRRVPV&marketplace=FLIPKART&srno=b_9_206&otracker=browse&fm=organic&iid=e447eea2-9119-4896-9b5c-45703729731a.MOBE9TGVE7ZBRAEN.SEARCH&ssid=b595irbwo00000001597243924900,['SM-B310EZKDINS'],Guru Music 2,Black,QVGA,0,,NA,,,,800.0,,,,74.98,2020-08-12 14:53:42.909,1597244022.909699,4.3,1625,5.08,2.0,"Earphones, Charger, Mobile",Feature Phones,Dual Sim,False,False,False,,,,128 x 160 Pixels,,,,208 MHz,,"GSM - 900, 1800",,,,,,,,,,2G,GSM,,,,,,,True,3.5 mm,,,,Full Size SIM,,,,,,,Lion,1 Year Manufacturer Warranty,2.8,4.4,3.5,4.6,,65 K,,,,,,,,,,True,,,,Alphanumeric,,True,True,,,,Warranty From Service Center,,,,,,,,,,,,,"MP3, WAV, AMR, MIDI",,,Sd Supported,True,,,,,,,,,,,,,,,,,,,,,,1 Year Manufacturer Warranty for Device And 6 Months Manufacturer Warranty for In-Box Accessories Including Batteries From the Date Of Purchase,Warranty not cover any physical or water damage,,,,,,,,,True,,,,,,,,,,,,
125,5f34027adc5a4939850ac22f,Samsung,https://www.flipkart.com/samsung-metro-313/p/itme9vqfva8wswqh?pid=MOBE9VQYGV9YQMB3&lid=LSTMOBE9VQYGV9YQMB3SPFHVU&marketplace=FLIPKART&srno=b_9_205&otracker=browse&fm=organic&iid=e447eea2-9119-4896-9b5c-45703729731a.MOBE9VQYGV9YQMB3.SEARCH&ssid=b595irbwo00000001597243924900,['SM-B313E'],Metro 313,Black,,Series 30 Propreitory Vna (Series 30),,2.27 MB,4,[3],,1000.0,,,,,2020-08-12 14:53:46.624,1597244026.624294,4.1,2336,5.16,2.03,Mobile,Feature Phones,Dual Sim,,False,,,,,128.160 Pixels,,,,208 MHz,,,,MicroSD,,,QQVGA,,,,,,GSM,,,,,,,,,,,,,,,,,,,Li-ion,1 Year Manufacturer Warranty,,,,,,,,,,,,,True,True,,,,,,,,,,,,,Customer Needs to Visit Authorized Service Center for Repairs.,,,,,,,,,True,,,,Supports Mp3,,,4 Gb Ram,,,True,,True,Opera Mini,Micro USb,False,,,,,,,,,,,,,,,Warranty Of the Product is Limited to Manufacturing Defects Only,Warranty Does Not Cover Any External Accessories,,,,,False,,,,,,,,,,,,,,,,
126,5f34027edc5a4939850ac230,Samsung,https://www.flipkart.com/samsung-guru-music-2-sm-b310e/p/itme9vzbmphfkdwa?pid=MOBE9VZBPVEGZC6X&lid=LSTMOBE9VZBPVEGZC6XTGDDGC&marketplace=FLIPKART&srno=b_9_204&otracker=browse&fm=organic&iid=e447eea2-9119-4896-9b5c-45703729731a.MOBE9VZBPVEGZC6X.SEARCH&ssid=b595irbwo00000001597243924900,['SM-B310E'],Guru Music 2 SM-B310E,Black,QVGA,,0 0 0 208MHz,,,,[0],800.0,46.4,112.7,13.1,74.98,2020-08-12 14:53:50.122,1597244030.122251,4.1,1890,5.08,2.0,"1 stereo headset, 1 travel adaptor, 1 main set",Feature Phones,Dual Sim,,False,,,,,128 x 160 Pixels,,,,208 MHz,,GSM 900 / 1800 - SIM 1 & SIM 2,16 GB,"microSD, up to 16 GB",Dedicated Slot,False,0,False,,,,,GSM,,False,,,,False,True,3.5mm,,,False,Normal,,True,102 PPI,,Torch,True,Li-ion,1 Year Manufacturer's Warranty,,,,,TFT,65k,False,,True,False,False,False,True,True,False,True,True,False,,Alphanumeric,False,True,True,False,False,False,Samsung Authorised Service Centre,,,,False,False,True,True,False,False,,False,False,MP3/WMA/eAAC+/WAV player - MP4/H.263 player,,,,True,,True,False,False,,,False,dual,,,,MP3/WMA/eAAC+/WAV player - MP4/H.263 player,,,,False,True,,False,,,1 Year Manufacturer Warranty for Phone And 6 Months Warranty for In the Box Accessories,If the product purchased is not used according to instructions given in the INSTRUCTION MANUAL,False,,True,False,True,,11 h,1000,500,False,,,False,,False,,,,,,
127,5f340282dc5a4939850ac231,Samsung,https://www.flipkart.com/samsung-metro-313/p/itme9xbfeytedxsq?pid=MOBE9XBFJDPV74TP&lid=LSTMOBE9XBFJDPV74TP1FZW5S&marketplace=FLIPKART&srno=b_9_203&otracker=browse&fm=organic&iid=e447eea2-9119-4896-9b5c-45703729731a.MOBE9XBFJDPV74TP.SEARCH&ssid=b595irbwo00000001597243924900,['SM-B313E'],Metro 313,White,,Series 30 Propreitory vNA (Series 30),,2,4,[3],,1000.0,,,13.1,75.2,2020-08-12 14:53:54.159,1597244034.159222,4.1,2196,5.16,2.03,Mobile,Feature Phones,Dual Sim,,False,,,,,128*160 Pixels,,,,208 MHz,,"GSM - 900, 1800",16 GB,MicroSD,,True,,True,,,,,GSM,,,,,,,True,3.5 mm,,,False,,,,,,,,Li-Ion,1 Year Manufacturer Warranty,,,,,,,,,,,,,,,,,,,,,,True,,,,,Customer Needs to Visit Authorized Service Center for Repairs.,,,,,True,,,,,,,,,"MP4, 3GP",,SD Card,True,176 x 144,,,,,,,,,,,,,,,,,,,,,Warranty Of the Product is Limited to Manufacturing Defects Only,"Warranty Does Not Cover Any External Accessories (Such As Battery, Cable, Carrying Bag), Damage Caused To The Product Due To Improper Installation By Customer, Normal Wear And Tear To Magnetic Heads, Audio, Video, Laser Pick-Ups And Tv Picture Tubes, Pane",,,,,,,,,True,,,,,,,,,,,,
128,5f340289dc5a4939850ac232,Mi,https://www.flipkart.com/redmi-k20-pearl-white-64-gb/p/itm30457d1c15230?pid=MOBFJV2BVHCQ4ZZZ&lid=LSTMOBFJV2BVHCQ4ZZZGISNO6&marketplace=FLIPKART&srno=b_10_240&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=c2547741-2bd8-4a82-bb8a-11c923608e13.MOBFJV2BVHCQ4ZZZ.SEARCH&ssid=dje5ujftmo0000001597243978982,['MZB8193IN'],Redmi K20,Pearl White,Full HD+,Android Pie 9.0,Qualcomm Snapdragon 730,64,6,"[48, 13, 8]",[20],4000.0,74.3,156.7,8.8,191.0,2020-08-12 14:54:01.528,1597244041.528931,4.5,21999,16.23,6.39,"Redmi K20, Power adapter, Simple protective cover, USB Type-C cable, SIM eject tool, User guide, Warranty card",Smartphones,Dual Sim,False,True,True,True,"Speaker - Single (Bottom Opening), Microphones - 2 (For Noise Cancellation), Smart PA/HiFi","Head SAR: 1.07W/kg, Body SAR: 0.723W/kg (Distance 15mm)",2340 x 1080 pixels,Adreno 618,,Octa Core,2.2 GHz,1.8 GHz,"GSM - B2, B3, B5, B8, WCDMA - B1, B2, B5, B8, LTE TDD - B38, B40, B41 (120MHz), LTE FDD - B1, B3, B5, B7, B8",,,,True,"48MP - IMX582, 1/2.0inch, 1.6micormeter, 6P, F1.75, FOV79, AF, OL, 13MP - S5K3L6 1/3inch, 1.12micrometer, 5P, F2.4, FOV124.8, FF, 8MP - OV8856 1/4inch, 1.12micrometer, 5P, F2.4, FOV44.5, AF, OL, PDAF, Slow Motion Support - 960 fps",True,"20MP Popup Camera with R/B LED - Aperture - F2.2, Front Camera Pixel Size - 0.8micrometer",Rear Flash,Primary Camera,"3G, 4G VOLTE, 2G","GSM, WCDMA, 4G VoLTE, 4G LTE","4G, 3G, Wi-Fi",True,5.0,True,802.11 a/b/g/n/ac,,True,3.5mm,Google Maps,True,,Dual Nano SIM,,,403 PPI,"7th Gen In-display Fingerprint Sensor, Ambient Light Sensor, Proximity Sensor, E-compass, Accelerometer, Gyroscope","Internal Memory - UFS2.1, USB Type C, QC 3.0, Processor Cores - 2 x Gold 2.2GHz + 6 x Silver 1.8 GHz, Game Turbo 2.0, 8-layer Graphite Stack Cooling System",,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,4.0,3.7,3.9,AMOLED,"Contrast Ratio - 60000:1, NTSC Ratio - 103.8%",True,"A-GPS, GLONASS, BeiDou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,5f340290dc5a4939850ac233,Samsung,https://www.flipkart.com/samsung-galaxy-m30-blue-32-gb/p/itmb245858b3fe3b?pid=MOBFH6HYT5Z5ZPER&lid=LSTMOBFH6HYT5Z5ZPERJVKAMD&marketplace=FLIPKART&srno=b_10_240&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFH6HYT5Z5ZPER.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-M305FMBEINS'],Galaxy M30,Blue,,Android Oreo 8.1,,32,3,[13],,5000.0,,,,,2020-08-12 14:54:08.651,1597244048.65199,4.3,10399,16.26,6.4,"Handset, Charger, User Manual",Smartphones,Dual Sim,False,True,True,,,,1080 x 2340$$Pixels,,,Quad Core,1.8 GHz,,,,,Dedicated Slot,True,,True,,,Primary Camera,"4G, 3G, 2G","4G LTE, GSM",,True,,True,,True,True,,,True,True,Nano SIM,Yes with Modified Android,False,,"compass, proximity, accelerometer, Fingerprint (rear-mounted), gyro",,True,,12 Months,,,,,,,True,,,,True,True,True,True,True,True,True,True,,,True,True,False,True,True,,,,True,,True,True,,,,True,True,,True,,,,,True,,,True,True,,,,True,,M,,,,,,True,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,
130,5f340292dc5a4939850ac234,Samsung,https://www.flipkart.com/samsung-galaxy-m10s-stainless-black-32-gb/p/itmdad763fb10f91?pid=MOBFH8Q3XRFQTNDF&lid=LSTMOBFH8Q3XRFQTNDFKJTVDV&marketplace=FLIPKART&srno=b_10_239&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFH8Q3XRFQTNDF.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-M107FSKDINS'],Galaxy M10S,Stainless Black,,Android Oreo 8.1,,32,3,[13],,4000.0,,,,,2020-08-12 14:54:10.891,1597244050.891061,4.4,9100,16.26,6.4,"Handset, Charger USB Cable, User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560$$Pixels,,,Octa Core,1.6 GHz,,,,,Dedicated Slot,,,,,,Primary Camera,"4G, 3G, 2G","4G LTE, GSM",,,,,,,,,,,True,Nano SIM,,False,,"proximity, Accelerometer",,,,12 months,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,True,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,5f340296dc5a4939850ac235,Samsung,https://www.flipkart.com/samsung-galaxy-m10s-metallic-blue-32-gb/p/itm4a22ab789ca91?pid=MOBFH8Q8HCY53TTR&lid=LSTMOBFH8Q8HCY53TTRVDIIPR&marketplace=FLIPKART&srno=b_10_238&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFH8Q8HCY53TTR.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-M107FMBDINS'],Galaxy M10S,Metallic Blue,,Android Oreo 8.1,,32,3,[13],,4000.0,,,,,2020-08-12 14:54:14.841,1597244054.841943,4.4,8990,16.26,6.4,"Handset, Charger USB Cable, User Manual",Smartphones,Dual Sim,False,True,True,,,,720 x 1560$$Pixels,,,Octa Core,1.6 GHz,,,,,Dedicated Slot,,,,,,Primary Camera,"4G, 3G, 2G","4G LTE, GSM",,,,,,,,,,,True,Nano SIM,,False,,"proximity, Accelerometer",,,,12 months,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,True,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,5f34029adc5a4939850ac236,Samsung,https://www.flipkart.com/samsung-galaxy-m40-cocktail-orange-128-gb/p/itm513f46929acd2?pid=MOBFNMRDC27KFZBR&lid=LSTMOBFNMRDC27KFZBRS8PJE5&marketplace=FLIPKART&srno=b_10_237&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFNMRDC27KFZBR.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['M40'],Galaxy M40,COCKTAIL ORANGE,,Android Pie Android Pie 9.0,,128,6,[32],,3500.0,,,,,2020-08-12 14:54:18.761,1597244058.761709,4.2,16990,16.0,6.3,"Handset, Charger, Headphone, User Manual",Smartphones,Dual Sim,True,True,YES,,,,2340 x 1080,,,Dual Core,2 MHz,,,,,Hybrid Slot,,,,,,Primary Camera,4G VOLTE,"4G VoLTE, GSM",,,,,,,,,,,,,,,,,,,,1 YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,5f34029edc5a4939850ac237,Samsung,https://www.flipkart.com/samsung-galaxy-a30s-prism-crush-white-128-gb/p/itmac7e3f9b42dfa?pid=MOBFNZGE7KUYX5YK&lid=LSTMOBFNZGE7KUYX5YKOPYTCN&marketplace=FLIPKART&srno=b_10_236&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFNZGE7KUYX5YK.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-A307FZWWINS'],Galaxy A30s,Prism Crush White,HD+,Android Pie 9,Exynos 7904,128,4,"[25, 5, 8]",[16],4000.0,74.6,158.3,7.8,169.0,2020-08-12 14:54:22.612,1597244062.612113,4.3,19900,16.26,6.4,"Handset, Headset, Travel Adapter, USB Cable and User Manual",Smartphones,Dual Sim,False,True,True,True,,,1920 x 1080 Pixels,ARM Mali-G71 MP2,,Octa Core,1.8 GHz,1.6 GHz,,,microSD,Dedicated Slot,True,"Aperture - 25MP (F1.7) + 5MP(2.2) + 8MP (2.2), Triple Camera",True,"Live Focus Mode, Beauty Mode",,Primary Camera,"3G, 4G, 2G","GSM, WCDMA, 4G LTE","4G, Wi-Fi, EDGE, GPRS",,,True,,True,,,Google Maps,True,True,Dual Nano SIM,,False,,On-Screen Fingerprint Sensor,"SAMSUNG Pay, Knox Security, Game Booster, 15W Fast Charging with USB Type C",True,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,3.7,3.1,2.7,4.0,Super Amoled V Cut Display,16M,,,,,,,True,True,True,True,True,,,,,True,False,,True,,,,,,,,True,True,,,True,,True,,,,,,,True,True,,,,,,,,,,,,,,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
134,5f3402a2dc5a4939850ac238,Samsung,https://www.flipkart.com/samsung-galaxy-m30s-blue-128-gb/p/itmf9481d84cc2f3?pid=MOBFZ7HFZQXTJYAY&lid=LSTMOBFZ7HFZQXTJYAYZFN2FG&marketplace=FLIPKART&srno=b_10_235&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ7HFZQXTJYAY.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-M307FZBGINS'],Galaxy M30s,Blue,Full HD,Android Pie 9.0,Exynos 9611,128,6,"[48, 8, 5]",[16],6000.0,159.0,9.0,75.0,,2020-08-12 14:54:26.402,1597244066.402619,4.2,16999,16.26,6.4,"Handset, Non-removable Battery Included, Travel Adapter, USB Cable, Ejection Pin, User Manual",Smartphones,Dual Sim,False,True,True,True,,,2340 x 1080$$pixel,,Capacitive touchscreen,Octa Core,2.3 GHz,,,512 GB,Micro SD,Dedicated Slot,True,"48, 8, 5",True,16,True,Primary Camera,"4G VOLTE, 4G","4G VoLTE, GSM",4G VoLte,True,,True,,True,,,,True,True,,,,,,,True,Lithium-ion,1 Year Manufacturer Warranty,,,,,Super Amoled,,True,,,,True,True,True,True,True,,True,True,,,,,,,,,Manufacturing Warranty,,True,,True,True,,True,,,,,,Mp3,HD,1 Year,,True,,True,,,,,,,,,,,,,,True,,,,,,Manufacturing Defects,Physical Damage,,,,,,,,True,True,,,128 GB,,,,,,,,,
135,5f3402a6dc5a4939850ac239,Samsung,https://www.flipkart.com/samsung-galaxy-m30s-opal-black-128-gb/p/itmaa24d432f3dce?pid=MOBFZ7H5ESHYZJFJ&lid=LSTMOBFZ7H5ESHYZJFJMLPVP3&marketplace=FLIPKART&srno=b_10_234&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ7H5ESHYZJFJ.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-M307FZKGINS'],Galaxy M30s,Opal Black,Full HD,Android Pie 9.0,Exynos 9611,128,6,"[48, 48, 8, 5]",[16],6000.0,159.0,9.0,75.0,,2020-08-12 14:54:30.899,1597244070.899911,4.2,16999,16.26,6.4,"Handset, Non-removable Battery Included, Travel Adapter, USB Cable, Ejection Pin, User Manual",Smartphones,Dual Sim,False,True,True,True,,,2340 x 1080$$pixel,,Capacitive touchscreen,Octa Core,2.3 GHz,,,512 GB,Micro SD,Dedicated Slot,True,"48, 8, 5",True,16,True,Primary Camera,"4G VOLTE, 4G","4G VoLTE, GSM",4G VoLte,True,,True,,True,,,,True,True,,,,,,,True,Lithium-ion,1 Year Manufacturer Warranty,,,,,Super Amoled,,True,,,,True,True,True,True,True,,True,True,,,,,,,,,Manufacturing Warranty,,True,,True,True,,True,,,,,,Mp3,HD,1 Year,,True,,True,,,,,,,,,,,,,,True,,,,,,Manufacturing Defects,Physical Damage,,,,,,,,True,True,,,128 GB,,,,,,,,,
136,5f3402abdc5a4939850ac23a,Samsung,https://www.flipkart.com/samsung-galaxy-m30s-white-128-gb/p/itm42e7400e7cbad?pid=MOBFZ8N6YQAMU3Q5&lid=LSTMOBFZ8N6YQAMU3Q5Z6I5GX&marketplace=FLIPKART&srno=b_10_233&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ8N6YQAMU3Q5.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-M307FZBGINS'],Galaxy M30s,White,Full HD,Android Pie 9.0,Exynos 9611,128,6,"[48, 48, 8, 5]",[16],6000.0,159.0,9.0,75.0,,2020-08-12 14:54:35.035,1597244075.035053,4.2,16999,16.26,6.4,"Handset, Non-removable Battery Included, Travel Adapter, USB Cable, Ejection Pin, User Manual",Smartphones,Dual Sim,False,True,True,True,,,2340 x 1080$$Pixels,,Capacitive touchscreen,Octa Core,2.3 GHz,,,512 MB,Micro SD,Dedicated Slot,True,"48, 8, 5",True,16,True,Primary Camera,"4G VOLTE, 4G","4G VoLTE, GSM",4G VoLte,True,,True,,True,,,,True,True,,,,,,,True,Lithium-ion,1 Year Manufacturer Warranty,,,,,Super Amoled,,True,,,,True,True,True,True,True,,True,True,,,,,,,,,Manufacturing Warranty,,True,,True,True,,True,,,,,,Mp3,HD,1 Year,6000mAh Battery,True,,True,,,,,,,,,,,,,,True,,,,,,Manufacturing Defects,Physical Damage,,,,,,,,True,True,,,128 GB,,,,,,,,,
137,5f3402aedc5a4939850ac23b,Samsung,https://www.flipkart.com/samsung-galaxy-note10-lite-aura-red-128-gb/p/itmfc80a20866656?pid=MOBFZ4AJ3ZHTERBH&lid=LSTMOBFZ4AJ3ZHTERBHAWOFWS&marketplace=FLIPKART&srno=b_10_232&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ4AJ3ZHTERBH.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-N770FZRNINU'],Galaxy Note10 Lite,Aura Red,Full HD+,Android 10,Exynos 9810,128,8,"[12, 12, 12]",[32],4500.0,76.1,163.7,8.7,199.0,2020-08-12 14:54:38.949,1597244078.94969,4.4,39999,17.02,6.7,"Handset, S-Pen, Non-removable Battery Included, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,True,,,2340 x 1080 Pixels,ARM | Heimdall MP18,,Octa Core,2.7 GHz,1.8 GHz,,1 TB,,Hybrid Slot,True,"Ultra wide (123Degree) 12MP FF, F2.2inch Wide (77Degree) 12MP AF F1.7 Dual Pixel + Tele (45Degree) 12MP AF F2.4 OIS, 2x Zoom",True,,Rear Flash,Primary Camera,"4G VOLTE, 4G, 3G, 2G","4G VoLTE, 4G LTE, UMTS, WCDMA, CDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,,True,,True,,3.5mm,Google Maps,True,True,Nano SIM,,False,,On Screen Fingerprint Sensor,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,3.3,3.9,4.6,Super AMOLED Infinity-O Display,16M,True,,,,,True,True,True,True,True,True,,,,True,True,False,,True,,,,True,,,True,True,True,,,True,,True,,,,,True,3840 x 2160,True,True,,"Google Chrome, Samsung S-browser 11.0",,,,,,,True,,,,True,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
138,5f3402b1dc5a4939850ac23c,Samsung,https://www.flipkart.com/samsung-galaxy-note10-lite-aura-red-128-gb/p/itm01849b7b430e5?pid=MOBFZ4AJZ6KGUPQR&lid=LSTMOBFZ4AJZ6KGUPQRAZM9NA&marketplace=FLIPKART&srno=b_10_231&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ4AJZ6KGUPQR.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-N770FZROINU'],Galaxy Note10 Lite,Aura Red,Full HD+,Android 10,Exynos 9810,128,6,"[12, 12, 12]",[32],4500.0,76.1,163.7,8.7,199.0,2020-08-12 14:54:41.632,1597244081.632531,4.4,37999,17.02,6.7,"Handset, S-Pen, Non-removable Battery Included, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,True,,,2340 x 1080 Pixels,ARM | Heimdall MP18,,Octa Core,2.7 GHz,1.8 GHz,,1 TB,,Hybrid Slot,True,"Ultra wide (123Degree) 12MP FF, F2.2inch Wide (77Degree) 12MP AF F1.7 Dual Pixel + Tele (45Degree) 12MP AF F2.4 OIS, 2x Zoom",True,,Rear Flash,Primary Camera,"4G VOLTE, 4G, 3G, 2G","4G VoLTE, 4G LTE, UMTS, WCDMA, CDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,,True,,True,,3.5mm,Google Maps,True,True,Nano SIM,,False,,On Screen Fingerprint Sensor,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.7,3.7,,4.4,Super AMOLED Infinity-O Display,16M,True,,,,,True,True,True,True,True,True,,,,True,True,False,,True,,,,True,,,True,True,True,,,True,,True,,,,,True,3840 x 2160,True,True,,"Google Chrome, Samsung S-browser 11.0",,,,,,,True,,,,True,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5f3402b4dc5a4939850ac23d,Samsung,https://www.flipkart.com/samsung-galaxy-note10-lite-aura-glow-128-gb/p/itm75d7d0aa98681?pid=MOBFZ4AJTYFSXMCV&lid=LSTMOBFZ4AJTYFSXMCVGAD0EY&marketplace=FLIPKART&srno=b_10_230&otracker=browse&fm=organic&iid=c6230f0d-de9b-41d3-94ff-548771ff89ff.MOBFZ4AJTYFSXMCV.SEARCH&ssid=sl7zbyf7xc0000001597243984173,['SM-N770FZSOINU'],Galaxy Note10 Lite,Aura Glow,Full HD+,Android 10,Exynos 9810,128,6,"[12, 12, 12]",[32],4500.0,76.1,163.7,8.7,199.0,2020-08-12 14:54:44.038,1597244084.038613,4.4,37999,17.02,6.7,"Handset, S-Pen, Non-removable Battery Included, Earphones, Travel Adapter, USB Cable, User Manual",Smartphones,Dual Sim,True,True,True,True,,,2340 x 1080 Pixels,ARM | Heimdall MP18,,Octa Core,2.7 GHz,1.8 GHz,,1 TB,,Hybrid Slot,True,"Ultra wide (123Degree) 12MP FF, F2.2inch Wide (77Degree) 12MP AF F1.7 Dual Pixel + Tele (45Degree) 12MP AF F2.4 OIS, 2x Zoom",True,,Rear Flash,Primary Camera,"4G VOLTE, 4G, 3G, 2G","4G VoLTE, 4G LTE, UMTS, WCDMA, CDMA, GSM","4G, 3G, Wi-Fi, GPRS",True,,True,,True,,3.5mm,Google Maps,True,True,Nano SIM,,False,,On Screen Fingerprint Sensor,,,,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,3.7,3.7,,4.4,Super AMOLED Infinity-O Display,16M,True,,,,,True,True,True,True,True,True,,,,True,True,False,,True,,,,True,,,True,True,True,,,True,,True,,,,,True,3840 x 2160,True,True,,"Google Chrome, Samsung S-browser 11.0",,,,,,,True,,,,True,"Received, Missed, Dial",,,,,,,,,,,,,,,,,,,,,,,,,,,
